"","table_name","column_name","type","min","mean","max","no_distict_values","values"
"1","bemovi_mag_16__mean_density_per_ml","timestamp","TEXT",NA,NA,NA,73,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"2","bemovi_mag_16__mean_density_per_ml","date","TEXT",NA,NA,NA,73,"01.10.21, 01.11.21, 01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 04.10.21, 05.01.22, 05.11.21, 06.10.21, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.10.21, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21, ..., 01.10.21, 01.11.21, 01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 04.10.21, 05.01.22, 05.11.21, 06.10.21, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.10.21, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21"
"3","bemovi_mag_16__mean_density_per_ml","species","TEXT",NA,NA,NA,7,""
"4","bemovi_mag_16__mean_density_per_ml","composition_id","TEXT",NA,NA,NA,15,""
"5","bemovi_mag_16__mean_density_per_ml","bottle","TEXT",NA,NA,NA,30,""
"6","bemovi_mag_16__mean_density_per_ml","temperature_treatment","TEXT",NA,NA,NA,2,""
"7","bemovi_mag_16__mean_density_per_ml","magnification","INTEGER",16,16,16,1,""
"8","bemovi_mag_16__mean_density_per_ml","sample","INTEGER",1,1,1,1,""
"9","bemovi_mag_16__mean_density_per_ml","density","REAL",0,101.105685319712,2630.751264,4076,"NA"
