"","table_name","column_name","type","min","mean","max","no_distict_values","values"
"94","flowcam__algae_traits","dexiostoma_prob","INTEGER",2.56224685771297e-08,0.0032394396955549,0.996223369695698,24995374,"2.56224685771297e-08, 2.96428594357105e-08, 3.79496641265728e-08, 3.83436354621457e-08, 4.11163226863326e-08, 4.35989347491747e-08, 4.39144194197532e-08, 4.80311940703195e-08, 5.11954336531601e-08, 5.15331607707308e-08, 5.19520459623747e-08, 5.29235305035535e-08, 5.7275705018782e-08, 5.77955991098642e-08, 5.79695260180992e-08, 5.91224251209218e-08, 5.93385599531322e-08, 5.95675478160037e-08, 6.00873862809587e-08, 6.03117785189303e-08, 6.03267883245509e-08, 6.07177265970241e-08, 6.12051021403658e-08, 6.12160939929127e-08, 6.1734612242346e-08, ..., 2.56224685771297e-08, 2.96428594357105e-08, 3.79496641265728e-08, 3.83436354621457e-08, 4.11163226863326e-08, 4.35989347491747e-08, 4.39144194197532e-08, 4.80311940703195e-08, 5.11954336531601e-08, 5.15331607707308e-08, 5.19520459623747e-08, 5.29235305035535e-08, 5.7275705018782e-08, 5.77955991098642e-08, 5.79695260180992e-08, 5.91224251209218e-08, 5.93385599531322e-08, 5.95675478160037e-08, 6.00873862809587e-08, 6.03117785189303e-08, 6.03267883245509e-08, 6.07177265970241e-08, 6.12051021403658e-08, 6.12160939929127e-08, 6.1734612242346e-08"
"95","flowcam__algae_traits","timestamp","TEXT",NA,NA,NA,78,"20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115, ..., 20210920, 20210922, 20210924, 20210927, 20210929, 20211001, 20211004, 20211006, 20211008, 20211011, 20211013, 20211015, 20211018, 20211020, 20211022, 20211025, 20211027, 20211029, 20211101, 20211103, 20211105, 20211108, 20211110, 20211112, 20211115"
"96","flowcam__algae_traits","flowcell","TEXT",NA,NA,NA,2,""
"97","flowcam__algae_traits","filtration","TEXT",NA,NA,NA,2,""
"98","flowcam__algae_traits","instrument","TEXT",NA,NA,NA,2,""
"99","flowcam__algae_traits","diameter_fd","TEXT",NA,NA,NA,3326,"0.9875, 1.0357, 1.0818, 1.1259, 1.1684, 1.2095, 1.2491, 1.2876, 1.3249, 1.3612, 1.3966, 1.431, 1.4647, 1.4976, 1.5298, 1.5614, 1.5923, 1.6226, 1.6524, 1.6817, 1.7104, 1.7387, 1.7665, 1.7939, 1.8209, ..., 0.9875, 1.0357, 1.0818, 1.1259, 1.1684, 1.2095, 1.2491, 1.2876, 1.3249, 1.3612, 1.3966, 1.431, 1.4647, 1.4976, 1.5298, 1.5614, 1.5923, 1.6226, 1.6524, 1.6817, 1.7104, 1.7387, 1.7665, 1.7939, 1.8209"
"100","flowcam__algae_traits","elapsed_time","TEXT",NA,NA,NA,5139,"1.638, 1.653, 1.684, 1.685, 1.7, 1.701, 1.716, 1.731, 1.732, 1.747, 1.748, 1.763, 1.778, 1.779, 1.794, 1.795, 1.81, 1.84, 1.841, 1.856, 1.887, 1.888, 1.903, 1.904, 1.934, ..., 1.638, 1.653, 1.684, 1.685, 1.7, 1.701, 1.716, 1.731, 1.732, 1.747, 1.748, 1.763, 1.778, 1.779, 1.794, 1.795, 1.81, 1.84, 1.841, 1.856, 1.887, 1.888, 1.903, 1.904, 1.934"
"101","flowcam__algae_traits","original_reference_id","TEXT",NA,NA,NA,682573,"00001811-D398-4AF9-90DD-5DEE88AFA897, 00001FA6-02CC-47B0-820A-881125BA59C1, 00004CB0-6873-4E44-8001-E78EE5814FC5, 00005256-BB64-4EB2-B031-73EC05598F55, 0000723C-D1C6-47AE-91B8-AD42F86CE444, 00008712-D1F9-4A3A-A45A-C0D143B6FE45, 0000B0B3-5E7C-462D-AEB7-AF82C6F2DD92, 0000CD60-33EC-4241-8D08-82AF0EF58FF0, 0000D57C-8B28-4389-9A12-7341BB3A518B, 0000E47F-CC0C-4B0D-94E4-FC857E79E589, 000134B9-2A8E-46E1-B12B-051ACD7073EA, 00014CA7-8CDA-4E03-9AB2-285FB346C1CA, 00015947-322D-4347-9DBB-0957F66656EA, 000166CD-CFC5-4D25-AFA9-B7B5A7AE14C3, 000175A0-76DE-40B0-A62C-7F2A199ECB71, 00017BA2-BC5F-4FF2-A13B-036F9CE330E0, 000186F1-D9C3-40AC-A0D3-F475770F858B, 0001AAB4-AA12-4CD1-AF3D-19BBD9AEADC6, 0001B1AA-C902-4F3A-A243-CD8DB51AE572, 0001D282-6513-41A4-B744-75D92741A8A5, 0001D360-2FA9-4F3D-ADB1-6B9A626B61C0, 00025CD7-AD95-4768-B4C1-9A19A8DCC8E8, 00028252-FB4B-4B1D-8AF2-E9112F28F516, 0002C054-F3DE-45B9-8704-F78268382F03, 0002C6AC-25F9-47F4-920F-224AD39A573E, ..., 00001811-D398-4AF9-90DD-5DEE88AFA897, 00001FA6-02CC-47B0-820A-881125BA59C1, 00004CB0-6873-4E44-8001-E78EE5814FC5, 00005256-BB64-4EB2-B031-73EC05598F55, 0000723C-D1C6-47AE-91B8-AD42F86CE444, 00008712-D1F9-4A3A-A45A-C0D143B6FE45, 0000B0B3-5E7C-462D-AEB7-AF82C6F2DD92, 0000CD60-33EC-4241-8D08-82AF0EF58FF0, 0000D57C-8B28-4389-9A12-7341BB3A518B, 0000E47F-CC0C-4B0D-94E4-FC857E79E589, 000134B9-2A8E-46E1-B12B-051ACD7073EA, 00014CA7-8CDA-4E03-9AB2-285FB346C1CA, 00015947-322D-4347-9DBB-0957F66656EA, 000166CD-CFC5-4D25-AFA9-B7B5A7AE14C3, 000175A0-76DE-40B0-A62C-7F2A199ECB71, 00017BA2-BC5F-4FF2-A13B-036F9CE330E0, 000186F1-D9C3-40AC-A0D3-F475770F858B, 0001AAB4-AA12-4CD1-AF3D-19BBD9AEADC6, 0001B1AA-C902-4F3A-A243-CD8DB51AE572, 0001D282-6513-41A4-B744-75D92741A8A5, 0001D360-2FA9-4F3D-ADB1-6B9A626B61C0, 00025CD7-AD95-4768-B4C1-9A19A8DCC8E8, 00028252-FB4B-4B1D-8AF2-E9112F28F516, 0002C054-F3DE-45B9-8704-F78268382F03, 0002C6AC-25F9-47F4-920F-224AD39A573E"
"102","flowcam__algae_traits","sphere_complement","TEXT",NA,NA,NA,1,""
"103","flowcam__algae_traits","sphere_count","TEXT",NA,NA,NA,1,""
"104","flowcam__algae_traits","sphere_unknown","TEXT",NA,NA,NA,1,""
"105","flowcam__algae_traits","sphere_volume","TEXT",NA,NA,NA,1,""
"106","flowcam__algae_traits","dividingchlamydomonas_prob","REAL",2.93761908577715e-09,0.116701942655155,0.998996873096985,51930491,"NA"
"107","flowcam__algae_traits","small_unidentified_prob","REAL",1.13353434573439e-07,0.165089398045451,0.999998393153683,51930491,"NA"
