"","table_name","column_name","type","min","mean","max","no_distict_values","values"
"18","bemovi_mag_25__morph_mvt_cropped","n_frames","INTEGER",6,29.956651314007,125,120,"6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, ..., 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30"
"19","bemovi_mag_25__morph_mvt_cropped","max_net","REAL",30.02,160.79980926578,4443.98,12238,"NA"
"20","bemovi_mag_25__morph_mvt_cropped","net_disp","INTEGER",0,147.231915470062,4444,905,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, ..., 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24"
"21","bemovi_mag_25__morph_mvt_cropped","net_speed","REAL",0,168.367138444866,2429.33,13509,"NA"
"22","bemovi_mag_25__morph_mvt_cropped","gross_disp","REAL",30.33,268.830284475752,4656.7,14964,"NA"
"23","bemovi_mag_25__morph_mvt_cropped","gross_speed","REAL",22.21,288.805098347333,2530.82,15302,"NA"
"24","bemovi_mag_25__morph_mvt_cropped","max_step","REAL",2.09,101.245251693308,611.86,11747,"NA"
"25","bemovi_mag_25__morph_mvt_cropped","min_step","REAL",0.01,1.31207531834191,96.9,937,"NA"
"26","bemovi_mag_25__morph_mvt_cropped","sd_step","REAL",0.22,27.5025044703333,234.9,6999,"NA"
"27","bemovi_mag_25__morph_mvt_cropped","sd_gross_speed","REAL",4.95,412.117371985915,2185.25,15793,"NA"
"28","bemovi_mag_25__morph_mvt_cropped","max_gross_speed","REAL",35.8,1497.44759414794,5205.08,17618,"NA"
