"","table_name","column_name","unit","description","comment"
"1","experimetal_design","bottle",NA,NA,NA
"2","experimetal_design","temperature",NA,NA,NA
"3","experimetal_design","richness",NA,NA,NA
"4","experimetal_design","composition",NA,NA,NA
"5","experimetal_design","incubator",NA,NA,NA
